Column1,AQR,T4Q,31/12/18,31/12/17,31/03/17,31/12/16,31/03/16,31/03/15,31/03/14,31/03/13,31/03/12,31/03/11,CAGR
"Revenue","30,624","28,988","25,198","20,767","9,476","0","33,546","53,255","83,195","96,099","105,948","130,944","-19.14%"
"YoY %","5.64%","15.04%","21.34%","119.15%","0.00%","0.00%","-37.01%","-35.99%","-13.43%","-9.30%","-19.09%","-",""
"Horiz. %","23.39%","22.14%","19.24%","15.86%","7.24%","0.00%","25.62%","40.67%","63.53%","73.39%","80.91%","100.00%",""
"PBT","-19,728","-20,207","-19,882","-21,202","-16,236","0","-16,186","-12,888","3,710","-13,422","-58,546","-46,653","-10.41%"
"YoY %","2.37%","-1.63%","6.23%","-30.59%","0.00%","0.00%","-25.59%","-447.39%","127.64%","77.07%","-25.49%","-",""
"Horiz. %","42.29%","43.31%","42.62%","45.45%","34.80%","-0.00%","34.69%","27.63%","-7.95%","28.77%","125.49%","100.00%",""
"Tax","112","-2,736","-2,731","-559","0","0","0","0","-20","-20","-91","-113","50.76%"
"YoY %","104.09%","-0.18%","-388.55%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","78.02%","19.47%","-",""
"Horiz. %","-99.12%","2,421.24%","2,416.81%","494.69%","-0.00%","-0.00%","-0.00%","-0.00%","17.70%","17.70%","80.53%","100.00%",""
"NP","-19,616","-22,943","-22,613","-21,761","-16,236","0","-16,186","-12,888","3,690","-13,442","-58,637","-46,766","-8.94%"
"YoY %","14.50%","-1.46%","-3.92%","-34.03%","0.00%","0.00%","-25.59%","-449.27%","127.45%","77.08%","-25.38%","-",""
"Horiz. %","41.94%","49.06%","48.35%","46.53%","34.72%","-0.00%","34.61%","27.56%","-7.89%","28.74%","125.38%","100.00%",""
"NP to SH","-19,616","-22,943","-22,613","-21,761","-16,236","0","-16,186","-12,888","3,690","-13,442","-36,414","-53,508","-10.51%"
"YoY %","14.50%","-1.46%","-3.92%","-34.03%","0.00%","0.00%","-25.59%","-449.27%","127.45%","63.09%","31.95%","-",""
"Horiz. %","36.66%","42.88%","42.26%","40.67%","30.34%","-0.00%","30.25%","24.09%","-6.90%","25.12%","68.05%","100.00%",""
"Tax Rate","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","0.54    %","-     %","-     %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","100.00%","-","-","-",""
"Total Cost","50,240","51,931","47,811","42,528","25,712","0","49,732","66,143","79,505","109,541","164,585","177,710","-15.57%"
"YoY %","-3.26%","8.62%","12.42%","65.40%","0.00%","0.00%","-24.81%","-16.81%","-27.42%","-33.44%","-7.39%","-",""
"Horiz. %","28.27%","29.22%","26.90%","23.93%","14.47%","0.00%","27.98%","37.22%","44.74%","61.64%","92.61%","100.00%",""
"Net Worth","196,036","196,036","398,903","247,176","46,191","0","62,968","78,369","90,852","88,213","101,117","140,291","14.42%"
"YoY %","0.00%","-50.86%","61.38%","435.11%","0.00%","0.00%","-19.65%","-13.74%","2.99%","-12.76%","-27.92%","-",""
"Horiz. %","139.74%","139.74%","284.34%","176.19%","32.93%","0.00%","44.88%","55.86%","64.76%","62.88%","72.08%","100.00%",""
"Div","-","0","-","-","-","-","-","-","-","-","-","2,834","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","100.00%",""
"Div Payout %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"Net Worth","196,036","196,036","398,903","247,176","46,191","0","62,968","78,369","90,852","88,213","101,117","140,291","14.42%"
"YoY %","0.00%","-50.86%","61.38%","435.11%","0.00%","0.00%","-19.65%","-13.74%","2.99%","-12.76%","-27.92%","-",""
"Horiz. %","139.74%","139.74%","284.34%","176.19%","32.93%","0.00%","44.88%","55.86%","64.76%","62.88%","72.08%","100.00%",""
"NOSH","426,167","426,167","848,731","426,167","139,975","139,930","139,930","139,945","139,772","140,020","140,440","141,708","25.95%"
"YoY %","0.00%","-49.79%","99.15%","204.46%","0.03%","0.00%","-0.01%","0.12%","-0.18%","-0.30%","-0.89%","-",""
