Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","139,967","139,967","139,967","136,585","120,897","112,612","95,459","93,961","92,295","103,306","100,883","83,139","5.95%"
"YoY %","0.00%","0.00%","2.48%","12.98%","7.36%","17.97%","1.59%","1.81%","-10.66%","2.40%","21.34%","-",""
"Horiz. %","168.35%","168.35%","168.35%","164.29%","145.42%","135.45%","114.82%","113.02%","111.01%","124.26%","121.34%","100.00%",""
"PBT","72,542","72,542","72,542","72,148","57,087","50,382","41,320","41,764","46,259","49,690","52,940","27,710","11.28%"
"YoY %","0.00%","0.00%","0.55%","26.38%","13.31%","21.93%","-1.06%","-9.72%","-6.90%","-6.14%","91.05%","-",""
"Horiz. %","261.79%","261.79%","261.79%","260.37%","206.02%","181.82%","149.12%","150.72%","166.94%","179.32%","191.05%","100.00%",""
"Tax","-3,533","-3,533","-3,533","-1,647","-1,579","-1,084","-1,211","-2,690","-1,428","-747","-362","-758","18.64%"
"YoY %","0.00%","0.00%","-114.51%","-4.31%","-45.66%","10.49%","54.98%","-88.38%","-91.16%","-106.35%","52.24%","-",""
"Horiz. %","466.09%","466.09%","466.09%","217.28%","208.31%","143.01%","159.76%","354.88%","188.39%","98.55%","47.76%","100.00%",""
"NP","69,009","69,009","69,009","70,501","55,508","49,298","40,109","39,074","44,831","48,943","52,578","26,952","11.00%"
"YoY %","0.00%","0.00%","-2.12%","27.01%","12.60%","22.91%","2.65%","-12.84%","-8.40%","-6.91%","95.08%","-",""
"Horiz. %","256.04%","256.04%","256.04%","261.58%","205.95%","182.91%","148.82%","144.98%","166.34%","181.59%","195.08%","100.00%",""
"NP to SH","69,009","69,009","69,009","70,501","55,508","49,298","40,109","39,074","44,831","48,943","52,578","26,952","11.00%"
"YoY %","0.00%","0.00%","-2.12%","27.01%","12.60%","22.91%","2.65%","-12.84%","-8.40%","-6.91%","95.08%","-",""
"Horiz. %","256.04%","256.04%","256.04%","261.58%","205.95%","182.91%","148.82%","144.98%","166.34%","181.59%","195.08%","100.00%",""
"Tax Rate","4.87    %","4.87    %","4.87    %","2.28    %","2.77    %","2.15    %","2.93    %","6.44    %","3.09    %","1.50    %","0.68    %","2.74    %","6.59%"
"YoY %","0.00%","0.00%","113.60%","-17.69%","28.84%","-26.62%","-54.50%","108.41%","106.00%","120.59%","-75.18%","-",""
"Horiz. %","177.74%","177.74%","177.74%","83.21%","101.09%","78.47%","106.93%","235.04%","112.77%","54.74%","24.82%","100.00%",""
"Total Cost","70,958","70,958","70,958","66,084","65,389","63,314","55,350","54,887","47,464","54,363","48,305","56,187","2.63%"
"YoY %","0.00%","0.00%","7.38%","1.06%","3.28%","14.39%","0.84%","15.64%","-12.69%","12.54%","-14.03%","-",""
"Horiz. %","126.29%","126.29%","126.29%","117.61%","116.38%","112.68%","98.51%","97.69%","84.48%","96.75%","85.97%","100.00%",""
"Net Worth","152,143","152,143","152,143","232,304","240,862","224,254","192,938","192,227","188,489","188,384","181,687","163,126","-0.77%"
"YoY %","0.00%","0.00%","-34.51%","-3.55%","7.41%","16.23%","0.37%","1.98%","0.06%","3.69%","11.38%","-",""
"Horiz. %","93.27%","93.27%","93.27%","142.41%","147.65%","137.47%","118.28%","117.84%","115.55%","115.48%","111.38%","100.00%",""
"Div","62,647","62,639","62,647","109,577","53,986","41,810","37,103","36,966","44,350","44,325","44,494","22,244","12.18%"
"YoY %","0.01%","-0.01%","-42.83%","102.97%","29.12%","12.68%","0.37%","-16.65%","0.06%","-0.38%","100.03%","-",""
"Horiz. %","281.63%","281.60%","281.63%","492.60%","242.69%","187.96%","166.80%","166.18%","199.38%","199.27%","200.03%","100.00%",""
