Column1,AQR,T4Q,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,30/06/10,CAGR
"Revenue","630,585","647,354","621,104","599,080","723,686","911,370","1,128,918","909,940","721,101","592,194","320,929","8.60%"
"YoY %","-2.59%","4.23%","3.68%","-17.22%","-20.59%","-19.27%","24.07%","26.19%","21.77%","84.52%","-",""
"Horiz. %","196.49%","201.71%","193.53%","186.67%","225.50%","283.98%","351.77%","283.53%","224.69%","184.52%","100.00%",""
"PBT","-23,380","-12,540","28,374","3,388","3,995","14,611","10,799","8,853","62,086","69,501","156,414","-19.20%"
"YoY %","-86.44%","-144.20%","737.49%","-15.19%","-72.66%","35.30%","21.98%","-85.74%","-10.67%","-55.57%","-",""
"Horiz. %","-14.95%","-8.02%","18.14%","2.17%","2.55%","9.34%","6.90%","5.66%","39.69%","44.43%","100.00%",""
"Tax","-461","-640","-2,137","1,269","2,841","-9,454","-4,151","-4,220","-859","1,927","-5,411","-10.96%"
"YoY %","27.92%","70.05%","-268.40%","-55.33%","130.05%","-127.75%","1.64%","-391.27%","-144.58%","135.61%","-",""
"Horiz. %","8.53%","11.83%","39.49%","-23.45%","-52.50%","174.72%","76.71%","77.99%","15.88%","-35.61%","100.00%",""
"NP","-23,841","-13,180","26,237","4,657","6,836","5,157","6,648","4,633","61,227","71,428","151,003","-19.64%"
"YoY %","-80.89%","-150.23%","463.39%","-31.88%","32.56%","-22.43%","43.49%","-92.43%","-14.28%","-52.70%","-",""
"Horiz. %","-15.79%","-8.73%","17.38%","3.08%","4.53%","3.42%","4.40%","3.07%","40.55%","47.30%","100.00%",""
"NP to SH","-24,828","-15,093","24,341","5,788","7,692","5,035","7,825","3,071","57,078","76,374","152,531","-20.49%"
"YoY %","-64.50%","-162.01%","320.54%","-24.75%","52.77%","-35.65%","154.80%","-94.62%","-25.27%","-49.93%","-",""
"Horiz. %","-16.28%","-9.90%","15.96%","3.79%","5.04%","3.30%","5.13%","2.01%","37.42%","50.07%","100.00%",""
"Tax Rate","-     %","-     %","7.53    %","-37.46    %","-71.11    %","64.70    %","38.44    %","47.67    %","1.38    %","-2.77    %","3.46    %","10.20%"
"YoY %","0.00%","0.00%","120.10%","47.32%","-209.91%","68.31%","-19.36%","3,354.35%","149.82%","-180.06%","-",""
"Horiz. %","0.00%","0.00%","217.63%","-1,082.66%","-2,055.20%","1,869.94%","1,110.98%","1,377.75%","39.88%","-80.06%","100.00%",""
"Total Cost","654,426","660,534","594,867","594,423","716,850","906,213","1,122,270","905,307","659,874","520,766","169,926","16.94%"
"YoY %","-0.92%","11.04%","0.07%","-17.08%","-20.90%","-19.25%","23.97%","37.19%","26.71%","206.47%","-",""
"Horiz. %","385.12%","388.72%","350.07%","349.81%","421.86%","533.30%","660.45%","532.77%","388.33%","306.47%","100.00%",""
"Net Worth","1,149,796","1,149,796","1,176,000","1,188,000","1,151,999","1,127,999","1,127,999","1,127,999","1,127,999","1,435,880","289,079","19.16%"
"YoY %","0.00%","-2.23%","-1.01%","3.13%","2.13%","0.00%","0.00%","0.00%","-21.44%","396.71%","-",""
"Horiz. %","397.74%","397.74%","406.81%","410.96%","398.51%","390.20%","390.20%","390.20%","390.20%","496.71%","100.00%",""
"Div","-","0","-","-","-","-","-","-","21,000","21,661","6,395","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-3.06%","238.70%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","328.35%","338.70%","100.00%",""
"Div Payout %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","36.79    %","28.36    %","4.19    %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","29.72%","576.85%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","878.04%","676.85%","100.00%",""
"Net Worth","1,149,796","1,149,796","1,176,000","1,188,000","1,151,999","1,127,999","1,127,999","1,127,999","1,127,999","1,435,880","289,079","19.16%"
"YoY %","0.00%","-2.23%","-1.01%","3.13%","2.13%","0.00%","0.00%","0.00%","-21.44%","396.71%","-",""
