Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","982,876","1,103,258","1,121,717","1,024,322","997,795","1,014,466","941,995","938,670","1,031,662","1,061,688","951,215","771,514","4.24%"
"YoY %","-10.91%","-1.65%","9.51%","2.66%","-1.64%","7.69%","0.35%","-9.01%","-2.83%","11.61%","23.29%","-",""
"Horiz. %","127.40%","143.00%","145.39%","132.77%","129.33%","131.49%","122.10%","121.67%","133.72%","137.61%","123.29%","100.00%",""
"PBT","-40,596","2,781","26,503","67,504","93,445","114,860","4,234","-49,017","25,749","65,489","115,448","80,752","-11.64%"
"YoY %","-1,559.76%","-89.51%","-60.74%","-27.76%","-18.64%","2,612.80%","108.64%","-290.36%","-60.68%","-43.27%","42.97%","-",""
"Horiz. %","-50.27%","3.44%","32.82%","83.59%","115.72%","142.24%","5.24%","-60.70%","31.89%","81.10%","142.97%","100.00%",""
"Tax","-3,164","-5,216","-10,510","-20,123","-25,498","-19,289","-2,657","3,857","-186","-6,377","-11,998","241","-"
"YoY %","39.34%","50.37%","47.77%","21.08%","-32.19%","-625.97%","-168.89%","2,173.66%","97.08%","46.85%","-5,078.42%","-",""
"Horiz. %","-1,312.86%","-2,164.32%","-4,361.00%","-8,349.79%","-10,580.08%","-8,003.73%","-1,102.49%","1,600.41%","-77.18%","-2,646.06%","-4,978.42%","100.00%",""
"NP","-43,760","-2,435","15,993","47,381","67,947","95,571","1,577","-45,160","25,563","59,112","103,450","80,993","-16.48%"
"YoY %","-1,697.13%","-115.23%","-66.25%","-30.27%","-28.90%","5,960.30%","103.49%","-276.66%","-56.75%","-42.86%","27.73%","-",""
"Horiz. %","-54.03%","-3.01%","19.75%","58.50%","83.89%","118.00%","1.95%","-55.76%","31.56%","72.98%","127.73%","100.00%",""
"NP to SH","-42,268","-1,279","16,057","45,192","71,679","92,561","170","-42,776","32,169","63,546","107,168","84,950","-16.89%"
"YoY %","-3,204.77%","-107.97%","-64.47%","-36.95%","-22.56%","54,347.64%","100.40%","-232.97%","-49.38%","-40.70%","26.15%","-",""
"Horiz. %","-49.76%","-1.51%","18.90%","53.20%","84.38%","108.96%","0.20%","-50.35%","37.87%","74.80%","126.15%","100.00%",""
"Tax Rate","-     %","187.56    %","39.66    %","29.81    %","27.29    %","16.79    %","62.75    %","-     %","0.72    %","9.74    %","10.39    %","-0.30    %","-"
"YoY %","0.00%","372.92%","33.04%","9.23%","62.54%","-73.24%","0.00%","0.00%","-92.61%","-6.26%","3,563.33%","-",""
"Horiz. %","0.00%","-62,520.00%","-13,220.00%","-9,936.67%","-9,096.67%","-5,596.67%","-20,916.67%","0.00%","-240.00%","-3,246.67%","-3,463.33%","100.00%",""
"Total Cost","1,026,636","1,105,693","1,105,724","976,941","929,848","918,895","940,418","983,830","1,006,099","1,002,576","847,765","690,521","5.37%"
"YoY %","-7.15%","-0.00%","13.18%","5.06%","1.19%","-2.29%","-4.41%","-2.21%","0.35%","18.26%","22.77%","-",""
"Horiz. %","148.68%","160.12%","160.13%","141.48%","134.66%","133.07%","136.19%","142.48%","145.70%","145.19%","122.77%","100.00%",""
"Net Worth","1,175,780","1,175,780","1,184,238","1,168,065","1,149,742","1,076,100","869,400","810,208","852,141","820,968","769,363","702,663","5.97%"
"YoY %","0.00%","-0.71%","1.38%","1.59%","6.84%","23.78%","7.31%","-4.92%","3.80%","6.71%","9.49%","-",""
"Horiz. %","167.33%","167.33%","168.54%","166.23%","163.63%","153.15%","123.73%","115.31%","121.27%","116.84%","109.49%","100.00%",""
"Div","-","0","-","-","-","51","-","-","5,133","7,696","28,210","20,515","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-33.30%","-72.72%","37.50%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.25%","0.00%","0.00%","25.02%","37.52%","137.50%","100.00%",""
"Div Payout %","-     %","-     %","-     %","-     %","-     %","0.06    %","-     %","-     %","15.96    %","12.11    %","26.32    %","24.15    %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","31.79%","-53.99%","8.99%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.25%","0.00%","0.00%","66.09%","50.14%","108.99%","100.00%",""
"Net Worth","1,175,780","1,175,780","1,184,238","1,168,065","1,149,742","1,076,100","869,400","810,208","852,141","820,968","769,363","702,663","5.97%"
"YoY %","0.00%","-0.71%","1.38%","1.59%","6.84%","23.78%","7.31%","-4.92%","3.80%","6.71%","9.49%","-",""
"Horiz. %","167.33%","167.33%","168.54%","166.23%","163.63%","153.15%","123.73%","115.31%","121.27%","116.84%","109.49%","100.00%",""
"NOSH","845,885","845,885","845,885","846,424","827,153","517,356","536,666","512,789","513,338","513,105","512,909","512,893","5.71%"
"YoY %","0.00%","0.00%","-0.06%","2.33%","59.88%","-3.60%","4.66%","-0.11%","0.05%","0.04%","0.00%","-",""
"Horiz. %","164.92%","164.92%","164.92%","165.03%","161.27%","100.87%","104.64%","99.98%","100.09%","100.04%","100.00%","100.00%",""
"NP Margin","-4.45    %","-0.22    %","1.43    %","4.63    %","6.81    %","9.42    %","0.17    %","-4.81    %","2.48    %","5.57    %","10.88    %","10.50    %","-19.86%"
"YoY %","-1,922.73%","-115.38%","-69.11%","-32.01%","-27.71%","5,441.18%","103.53%","-293.95%","-55.48%","-48.81%","3.62%","-",""
"Horiz. %","-42.38%","-2.10%","13.62%","44.10%","64.86%","89.71%","1.62%","-45.81%","23.62%","53.05%","103.62%","100.00%",""
"ROE","-3.59    %","-0.11    %","1.36    %","3.87    %","6.23    %","8.60    %","0.02    %","-5.28    %","3.78    %","7.74    %","13.93    %","12.09    %","-21.54%"
"YoY %","-3,163.64%","-108.09%","-64.86%","-37.88%","-27.56%","42,900.00%","100.38%","-239.68%","-51.16%","-44.44%","15.22%","-",""
"Horiz. %","-29.69%","-0.91%","11.25%","32.01%","51.53%","71.13%","0.17%","-43.67%","31.27%","64.02%","115.22%","100.00%",""
"RPS","116.19","130.43","132.61","121.02","120.63","196.09","175.53","183.05","200.97","206.91","185.45","150.42","-1.39%"
"YoY %","-10.92%","-1.64%","9.58%","0.32%","-38.48%","11.71%","-4.11%","-8.92%","-2.87%","11.57%","23.29%","-",""
"Horiz. %","77.24%","86.71%","88.16%","80.45%","80.20%","130.36%","116.69%","121.69%","133.61%","137.55%","123.29%","100.00%",""
"EPS","-5.00","-0.15","1.90","5.34","8.67","17.89","0.03","-8.34","6.27","12.39","20.89","16.56","-21.37%"
"YoY %","-3,233.33%","-107.89%","-64.42%","-38.41%","-51.54%","59,533.33%","100.36%","-233.01%","-49.39%","-40.69%","26.15%","-",""
"Horiz. %","-30.19%","-0.91%","11.47%","32.25%","52.36%","108.03%","0.18%","-50.36%","37.86%","74.82%","126.15%","100.00%",""
"DPS","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.00","1.00","1.50","5.50","4.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-33.33%","-72.73%","37.50%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.25%","0.00%","0.00%","25.00%","37.50%","137.50%","100.00%",""
"NAPS","1.3900","1.3900","1.4000","1.3800","1.3900","2.0800","1.6200","1.5800","1.6600","1.6000","1.5000","1.3700","0.24%"
"YoY %","0.00%","-0.71%","1.45%","-0.72%","-33.17%","28.40%","2.53%","-4.82%","3.75%","6.67%","9.49%","-",""
"Horiz. %","101.46%","101.46%","102.19%","100.73%","101.46%","151.82%","118.25%","115.33%","121.17%","116.79%","109.49%","100.00%",""
"RPS","116.12","130.34","132.52","121.02","117.88","119.85","111.29","110.90","121.88","125.43","112.38","91.15","4.24%"
"YoY %","-10.91%","-1.65%","9.50%","2.66%","-1.64%","7.69%","0.35%","-9.01%","-2.83%","11.61%","23.29%","-",""
"Horiz. %","127.39%","143.00%","145.39%","132.77%","129.33%","131.49%","122.10%","121.67%","133.71%","137.61%","123.29%","100.00%",""
"EPS","-4.99","-0.15","1.90","5.34","8.47","10.94","0.02","-5.05","3.80","7.51","12.66","10.04","-16.88%"
"YoY %","-3,226.67%","-107.89%","-64.42%","-36.95%","-22.58%","54,599.99%","100.40%","-232.89%","-49.40%","-40.68%","26.10%","-",""
"Horiz. %","-49.70%","-1.49%","18.92%","53.19%","84.36%","108.96%","0.20%","-50.30%","37.85%","74.80%","126.10%","100.00%",""
"DPS","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.00","0.61","0.91","3.33","2.42","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-32.97%","-72.67%","37.60%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.41%","0.00%","0.00%","25.21%","37.60%","137.60%","100.00%",""
"NAPS","1.3891","1.3891","1.3991","1.3800","1.3584","1.2713","1.0271","0.9572","1.0068","0.9699","0.9090","0.8302","5.97%"
"YoY %","0.00%","-0.71%","1.38%","1.59%","6.85%","23.78%","7.30%","-4.93%","3.80%","6.70%","9.49%","-",""
"Horiz. %","167.32%","167.32%","168.53%","166.23%","163.62%","153.13%","123.72%","115.30%","121.27%","116.83%","109.49%","100.00%",""
"Date","AQR","T4Q","31/12/18","29/12/17","30/12/16","31/12/15","31/12/14","31/12/13","31/12/12","30/12/11","30/12/10","31/12/09","-"
"Price","0.3650","0.3650","0.3500","0.6500","0.9600","2.3600","0.6050","0.4600","0.5800","0.9300","1.4200","1.4000","-"
"P/RPS","0.31","0.28","0.26","0.54","0.80","1.20","0.34","0.25","0.29","0.45","0.77","0.93","-13.20%"
"YoY %","10.71%","7.69%","-51.85%","-32.50%","-33.33%","252.94%","36.00%","-13.79%","-35.56%","-41.56%","-17.20%","-",""
"Horiz. %","33.33%","30.11%","27.96%","58.06%","86.02%","129.03%","36.56%","26.88%","31.18%","48.39%","82.80%","100.00%",""
"P/EPS","-7.30","-241.40","18.44","12.17","11.08","13.19","1,909.90","-5.51","9.26","7.51","6.80","8.45","9.05%"
"YoY %","96.98%","-1,409.11%","51.52%","9.84%","-16.00%","-99.31%","34,762.43%","-159.50%","23.30%","10.44%","-19.53%","-",""
"Horiz. %","-86.39%","-2,856.80%","218.22%","144.02%","131.12%","156.09%","22,602.37%","-65.21%","109.59%","88.88%","80.47%","100.00%",""
"EY","-13.69","-0.41","5.42","8.21","9.03","7.58","0.05","-18.13","10.80","13.32","14.71","11.83","-8.30%"
"YoY %","-3,239.02%","-107.56%","-33.98%","-9.08%","19.13%","15,060.00%","100.28%","-267.87%","-18.92%","-9.45%","24.34%","-",""
"Horiz. %","-115.72%","-3.47%","45.82%","69.40%","76.33%","64.07%","0.42%","-153.25%","91.29%","112.60%","124.34%","100.00%",""
"DY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.72","1.61","3.87","2.86","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","6.83%","-58.40%","35.31%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","60.14%","56.29%","135.31%","100.00%",""
"P/NAPS","0.26","0.26","0.25","0.47","0.69","1.13","0.37","0.29","0.35","0.58","0.95","1.02","-14.46%"
"YoY %","0.00%","4.00%","-46.81%","-31.88%","-38.94%","205.41%","27.59%","-17.14%","-39.66%","-38.95%","-6.86%","-",""
"Horiz. %","25.49%","25.49%","24.51%","46.08%","67.65%","110.78%","36.27%","28.43%","34.31%","56.86%","93.14%","100.00%",""
"Date","AQR","T4Q","28/02/19","27/02/18","23/02/17","29/02/16","27/02/15","28/02/14","28/02/13","20/02/12","21/02/11","23/02/10","-"
"Price","0.3250","0.3250","0.3800","0.5350","0.9650","1.1700","1.0500","0.5150","0.6150","1.0200","1.4300","1.6200","-"
"P/RPS","0.28","0.25","0.29","0.44","0.80","0.60","0.60","0.28","0.31","0.49","0.77","1.08","-13.58%"
"YoY %","12.00%","-13.79%","-34.09%","-45.00%","33.33%","0.00%","114.29%","-9.68%","-36.73%","-36.36%","-28.70%","-",""
"Horiz. %","25.93%","23.15%","26.85%","40.74%","74.07%","55.56%","55.56%","25.93%","28.70%","45.37%","71.30%","100.00%",""
"P/EPS","-6.50","-214.94","20.02","10.02","11.14","6.54","3,314.71","-6.17","9.81","8.24","6.84","9.78","8.28%"
