F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Dec-2019","23-May-2019","31-Mar-2019","1","765,776","76,764","48,020","24,660","-","1,066,031","- %","6.27%","2.31%","428,124","178.87","178.87","5.76","5.76","0.00","0.00","2.4900","2.49"," -74.02%"," -11.46%","29-Mar-2019","2.02","1.13","35.07","0.81","2.85%","0.00%","23-May-2019","2.08","1.16","36.11","0.84","2.77%","0.00%"
"31-Dec-2018","28-Feb-2019","31-Dec-2018","4","907,670","151,271","112,603","94,926","36,403","1,074,962","38.35%","12.41%","8.83%","428,271","211.94","209.46","22.20","21.91","8.50","8.40","2.5100","2.48"," 9.73%"," -28.85%","31-Dec-2018","2.04","0.96","9.20","0.81","10.87%","4.17%","28-Feb-2019","2.15","1.01","9.70","0.86","10.31%","3.95%"
"31-Dec-2018","21-Nov-2018","30-Sep-2018","3","868,193","143,440","105,956","86,506","14,275","1,036,418","16.50%","12.20%","8.35%","428,271","202.72","200.35","20.27","19.96","3.33","3.29","2.4200","2.39"," -12.20%"," -40.32%","28-Sep-2018","2.13","1.05","10.55","0.88","9.48%","1.56%","21-Nov-2018","2.08","1.03","10.30","0.86","9.71%","1.60%"
"31-Dec-2018","21-Aug-2018","30-Jun-2018","2","881,224","157,572","115,766","98,530","21,413","1,057,831","21.73%","13.14%","9.31%","428,271","205.76","203.35","23.12","22.74","5.00","4.94","2.4700","2.44"," 253.76%"," 114.51%","29-Jun-2018","1.84","0.89","8.00","0.74","12.50%","2.72%","21-Aug-2018","1.87","0.91","8.13","0.76","12.30%","2.67%"
"31-Dec-2018","23-May-2018","31-Mar-2018","1","648,984","72,004","52,708","27,852","-","1,008,721","- %","8.12%","2.76%","425,621","152.48","149.76","6.56","6.43","0.00","0.00","2.3700","2.33"," -79.12%"," -0.30%","30-Mar-2018","1.98","1.30","30.26","0.84","3.30%","0.00%","","1.99","1.31","30.41","0.84","3.29%","0.00%"
"31-Dec-2017","27-Feb-2018","31-Dec-2017","4","758,325","182,169","150,279","133,409","67,887","1,035,282","50.89%","19.82%","12.89%","424,295","178.73","174.99","31.46","30.79","16.00","15.67","2.4400","2.39"," -7.97%"," 77.84%","29-Dec-2017","1.77","0.99","5.63","0.73","17.76%","9.04%","27-Feb-2018","1.94","1.09","6.17","0.80","16.21%","8.25%"
"31-Dec-2017","14-Nov-2017","30-Sep-2017","3","691,456","192,592","164,662","144,962","14,143","1,005,581","9.76%","23.81%","14.42%","424,296","162.97","159.56","34.20","33.45","3.33","3.26","2.3700","2.32"," 215.60%"," 142.89%","29-Sep-2017","1.71","1.05","5.01","0.72","19.98%","1.95%","14-Nov-2017","1.73","1.06","5.06","0.73","19.75%","1.93%"
"31-Dec-2017","16-Aug-2017","30-Jun-2017","2","654,990","85,982","61,130","45,932","21,144","930,340","46.03%","9.33%","4.94%","422,881","154.89","151.15","10.86","10.60","5.00","4.88","2.2000","2.15"," 64.42%"," -31.65%","30-Jun-2017","1.84","1.19","16.94","0.84","5.90%","2.72%","16-Aug-2017","1.86","1.20","17.12","0.85","5.84%","2.69%"
"31-Dec-2017","17-May-2017","31-Mar-2017","1","576,408","69,976","47,856","27,936","-","846,122","- %","8.30%","3.30%","423,061","136.25","133.01","6.60","6.45","0.00","0.00","2.0000","1.95"," -62.76%"," -27.93%","31-Mar-2017","1.74","1.28","26.35","0.87","3.79%","0.00%","17-May-2017","1.89","1.39","28.62","0.95","3.49%","0.00%"
"31-Dec-2016","10-Feb-2017","31-Dec-2016","4","573,141","112,477","88,673","75,016","35,949","934,682","47.92%","15.47%","8.03%","422,933","135.52","132.26","17.74","17.31","8.50","8.30","2.2100","2.16"," 25.69%"," 10.84%","30-Dec-2016","1.39","1.03","7.84","0.63","12.76%","6.12%","10-Feb-2017","1.60","1.18","9.02","0.72","11.09%","5.31%"
"31-Dec-2016","23-Nov-2016","30-Sep-2016","3","524,549","99,566","75,682","59,681","14,097","900,848","23.62%","14.43%","6.63%","422,933","124.03","121.05","14.12","13.77","3.33","3.25","2.1300","2.08"," -11.19%"," -15.19%","30-Sep-2016","1.38","1.11","9.78","0.65","10.23%","2.42%","23-Nov-2016","1.37","1.10","9.71","0.64","10.30%","2.43%"
"31-Dec-2016","17-Aug-2016","30-Jun-2016","2","517,270","105,970","80,866","67,204","21,146","900,848","31.47%","15.63%","7.46%","422,933","122.31","119.37","15.90","15.51","5.00","4.88","2.1300","2.08"," 73.38%"," -9.79%","30-Jun-2016","1.32","1.08","8.31","0.62","12.04%","3.79%","17-Aug-2016","1.42","1.16","8.94","0.67","11.19%","3.52%"
"31-Dec-2016","11-May-2016","31-Mar-2016","1","453,316","80,460","59,568","38,760","-","899,897","- %","13.14%","4.31%","422,487","107.30","104.61","9.16","8.94","0.00","0.00","2.1300","2.08"," -42.73%"," -58.21%","31-Mar-2016","1.59","1.48","17.33","0.75","5.77%","0.00%","11-May-2016","1.56","1.45","17.00","0.73","5.88%","0.00%"
"31-Dec-2015","24-Feb-2016","31-Dec-2015","4","576,034","101,694","74,181","67,681","34,832","890,872","51.47%","12.88%","7.60%","422,214","136.43","132.93","16.03","15.62","8.25","8.04","2.1100","2.06"," -3.83%"," 8.33%","31-Dec-2015","1.68","1.23","10.48","0.80","9.54%","4.91%","24-Feb-2016","1.55","1.14","9.67","0.73","10.34%","5.32%"
"31-Dec-2015","19-Nov-2015","30-Sep-2015","3","570,633","105,272","76,868","70,373","14,074","874,036","20.00%","13.47%","8.05%","422,240","135.14","131.68","16.67","16.24","3.33","3.25","2.0700","2.02"," -5.54%"," 0.77%","30-Sep-2015","1.68","1.24","10.08","0.81","9.92%","1.98%","19-Nov-2015","1.61","1.19","9.66","0.78","10.35%","2.07%"
"31-Dec-2015","26-Aug-2015","30-Jun-2015","2","560,516","111,436","81,018","74,500","21,116","870,011","28.34%","14.45%","8.56%","422,335","132.72","129.35","17.64","17.19","5.00","4.87","2.0600","2.01"," -19.67%"," -1.30%","30-Jun-2015","2.01","1.51","11.39","0.98","8.78%","2.49%","26-Aug-2015","1.45","1.09","8.22","0.70","12.17%","3.45%"
