F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-May-2019","28-Jan-2019","30-Nov-2018","2","20,882","-9,920","-9,912","-9,912","-","16,941","- %","-47.47%","-58.51%","170,613","12.24","4.62","-5.80","-2.19","0.00","0.00","0.0993","0.04"," 17.65%"," -42.87%","30-Nov-2018","0.145","1.18","-2.50","1.46","-40.07%","0.00%","28-Jan-2019","0.10","0.82","-1.72","1.01","-58.10%","0.00%"
"31-May-2019","29-Oct-2018","31-Aug-2018","1","20,056","-12,036","-12,036","-12,036","-","18,886","- %","-60.01%","-63.73%","170,613","11.76","4.44","-7.04","-2.66","0.00","0.00","0.1107","0.04"," -94.44%"," -208.62%","30-Aug-2018","0.165","1.40","-2.34","1.49","-42.75%","0.00%","29-Oct-2018","0.175","1.49","-2.48","1.58","-40.31%","0.00%"
"31-May-2018","30-Jul-2018","31-May-2018","4","67,998","-10,698","-7,789","-6,190","-","20,826","- %","-11.45%","-29.72%","162,837","41.76","15.05","-3.80","-1.37","0.00","0.00","0.1279","0.05"," -124.82%"," -112.64%","31-May-2018","0.125","0.30","-3.29","0.98","-30.41%","0.00%","30-Jul-2018","0.13","0.31","-3.42","1.02","-29.24%","0.00%"
"31-May-2018","26-Apr-2018","28-Feb-2018","3","82,748","6,885","-4,885","-2,753","-","22,526","- %","-5.90%","-12.22%","160,217","51.65","18.31","-1.72","-0.61","0.00","0.00","0.1406","0.05"," 60.32%"," -116.48%","28-Feb-2018","0.15","0.29","-8.73","1.07","-11.46%","0.00%","26-Apr-2018","0.11","0.21","-6.40","0.78","-15.62%","0.00%"
"31-May-2018","05-Feb-2018","30-Nov-2017","2","79,170","-10,524","-10,524","-6,938","-","20,070","- %","-13.29%","-34.57%","155,103","51.04","17.52","-4.48","-1.54","0.00","0.00","0.1294","0.04"," -77.90%"," -121.44%","30-Nov-2017","0.14","0.27","-3.13","1.08","-31.95%","0.00%","05-Feb-2018","0.17","0.33","-3.80","1.31","-26.31%","0.00%"
"31-May-2018","27-Oct-2017","31-Aug-2017","1","87,696","-7,912","-7,912","-3,900","-","20,907","- %","-9.02%","-18.65%","155,103","56.54","19.41","2.52","-0.86","0.00","0.00","0.1348","0.05"," -33.97%"," -104.98%","30-Aug-2017","0.15","0.27","-5.97","1.11","-16.76%","0.00%","27-Oct-2017","0.16","0.28","-6.36","1.19","-15.72%","0.00%"
"31-May-2017","31-Jul-2017","31-May-2017","4","88,384","-10,252","-5,564","-2,911","-","20,628","- %","-6.30%","-14.11%","155,103","56.98","19.56","-1.88","-0.64","0.00","0.00","0.1330","0.05"," -117.42%"," 93.76%","31-May-2017","0.19","0.33","-10.12","1.43","-9.88%","0.00%","31-Jul-2017","0.20","0.35","-10.66","1.50","-9.38%","0.00%"
"31-May-2017","28-Apr-2017","28-Feb-2017","3","94,022","13,104","13,074","16,709","-","38,464","- %","13.91%","43.44%","155,099","60.62","20.81","10.77","3.70","0.00","0.00","0.2480","0.09"," -48.35%","  - %","28-Feb-2017","0.12","0.20","1.11","0.48","89.78%","0.00%","28-Apr-2017","0.235","0.39","2.18","0.95","45.84%","0.00%"
"31-May-2017","23-Jan-2017","30-Nov-2016","2","99,554","28,772","28,728","32,354","-","41,101","- %","28.86%","78.72%","155,100","64.19","22.03","25.26","7.16","0.00","0.00","0.2650","0.09"," -58.72%","  - %","30-Nov-2016","0.11","0.17","0.53","0.42","189.64%","0.00%","23-Jan-2017","0.105","0.16","0.50","0.40","198.67%","0.00%"
"31-May-2017","28-Oct-2016","31-Aug-2016","1","99,436","75,324","75,236","78,372","-","44,522","- %","75.66%","176.03%","155,130","64.10","22.01","50.52","17.34","0.00","0.00","0.2870","0.10"," 267.99%","  - %","30-Aug-2016","0.095","0.15","0.19","0.33","531.79%","0.00%","28-Oct-2016","0.12","0.19","0.24","0.42","421.00%","0.00%"
"31-May-2016","29-Jul-2016","31-May-2016","4","214,559","-51,625","-51,637","-46,652","-","30,863","- %","-24.07%","-151.16%","155,054","138.34","47.48","-30.08","-10.32","0.00","0.00","0.1990","0.07"," -56.33%","  - %","31-May-2016","0.14","0.10","-0.47","0.70","-214.86%","0.00%","29-Jul-2016","0.12","0.09","-0.40","0.60","-250.67%","0.00%"
"31-May-2016","31-May-2016","31-Mar-2016","","171,707","-33,439","-33,450","-29,841","-","40,010","- %","-19.48%","-74.58%","155,077","110.72","38.00","-19.24","-6.60","0.00","0.00","0.2580","0.09","  - %"," -64.15%","31-Mar-2016","0.10","0.09","-0.52","0.39","-192.43%","0.00%","31-May-2016","0.14","0.13","-0.73","0.54","-137.45%","0.00%"
"31-May-2016","01-Mar-2016","31-Dec-2015","","191,604","-34,913","-34,927","-30,300","-","19,768","- %","-18.23%","-153.27%","141,204","135.69","42.40","-21.46","-6.71","0.00","0.00","0.1400","0.04","  - %"," -81.84%","31-Dec-2015","0.125","0.09","-0.58","0.89","-171.67%","0.00%","01-Mar-2016","0.105","0.08","-0.49","0.75","-204.36%","0.00%"
"31-Dec-2015","30-Nov-2015","30-Sep-2015","3","191,036","-29,416","-29,432","-24,632","-","27,308","- %","-15.41%","-90.20%","136,541","139.91","42.28","-18.04","-5.45","0.00","0.00","0.2000","0.06","  - %"," -8,167.26%","30-Sep-2015","0.11","0.08","-0.61","0.55","-164.00%","0.00%","30-Nov-2015","0.135","0.10","-0.75","0.68","-133.63%","0.00%"
"31-Dec-2015","28-Aug-2015","30-Jun-2015","2","200,512","-30,508","-30,532","-26,036","-","27,387","- %","-15.23%","-95.07%","120,648","166.19","44.38","-21.58","-5.76","0.00","0.00","0.2270","0.06"," -43.22%"," -1,168.81%","30-Jun-2015","0.14","0.08","-0.65","0.62","-154.14%","0.00%","28-Aug-2015","0.13","0.08","-0.60","0.57","-166.00%","0.00%"
"31-Dec-2015","29-May-2015","31-Mar-2015","","274,562","-20,485","-21,258","-18,178","-","43,095","- %","-7.74%","-42.18%","122,084","224.90","60.76","-16.20","-4.02","0.00","0.00","0.3530","0.10"," -9.10%"," -199.78%","31-Mar-2015","0.17","0.08","-1.14","0.48","-87.59%","0.00%","29-May-2015","0.165","0.07","-1.11","0.47","-90.25%","0.00%"
"31-Dec-2014","27-Feb-2015","31-Dec-2014","","251,682","-18,778","-19,487","-16,663","-","48,531","- %","-7.74%","-34.33%","121,938","206.40","55.70","-14.85","-3.69","0.00","0.00","0.3980","0.11"," -5,557.32%"," 43.16%","31-Dec-2014","0.165","0.08","-1.21","0.41","-82.82%","0.00%","27-Feb-2015","0.17","0.08","-1.24","0.43","-80.38%","0.00%"
"31-Dec-2014","18-Nov-2014","30-Sep-2014","3","258,152","-1,972","-1,886","305","-","68,445","- %","-0.73%","0.45%","127,222","202.91","57.13","0.24","0.07","0.00","0.00","0.5380","0.15"," 114.88%"," 101.35%","30-Sep-2014","0.255","0.13","106.25","0.47","0.94%","0.00%","18-Nov-2014","0.215","0.11","89.58","0.40","1.12%","0.00%"
"31-Dec-2014","14-Aug-2014","30-Jun-2014","2","273,826","-3,236","-3,452","-2,052","-","63,839","- %","-1.26%","-3.21%","103,636","264.22","60.60","-1.98","-0.45","0.00","0.00","0.6160","0.14"," 66.16%"," 90.92%","30-Jun-2014","0.25","0.09","-12.63","0.41","-7.92%","0.00%","14-Aug-2014","0.26","0.10","-13.13","0.42","-7.62%","0.00%"
"31-Dec-2014","29-May-2014","31-Mar-2014","1","252,072","-7,476","-7,708","-6,064","-","63,443","- %","-3.06%","-9.56%","103,835","242.76","55.79","-5.84","-1.34","0.00","0.00","0.6110","0.14"," 79.31%"," 67.30%","31-Mar-2014","0.30","0.12","-5.14","0.49","-19.47%","0.00%","29-May-2014","0.255","0.11","-4.37","0.42","-22.90%","0.00%"
"31-Dec-2013","28-Feb-2014","31-Dec-2013","4","227,608","-29,389","-29,947","-29,315","-","63,849","- %","-13.16%","-45.91%","101,996","223.15","50.37","-28.74","-6.49","0.00","0.00","0.6260","0.14"," -29.86%"," 5.69%","31-Dec-2013","0.25","0.11","-0.87","0.40","-114.96%","0.00%","28-Feb-2014","0.245","0.11","-0.85","0.39","-117.31%","0.00%"
"31-Dec-2013","29-Nov-2013","30-Sep-2013","3","234,108","-22,850","-22,810","-22,574","-","76,393","- %","-9.74%","-29.55%","101,993","229.53","51.81","-22.13","-5.00","0.00","0.00","0.7490","0.17"," 0.06%"," 30.43%","30-Sep-2013","0.28","0.12","-1.27","0.37","-79.05%","0.00%","29-Nov-2013","0.25","0.11","-1.13","0.33","-88.53%","0.00%"
"31-Dec-2013","30-Aug-2013","30-Jun-2013","2","232,852","-21,932","-22,764","-22,588","-","82,945","- %","-9.78%","-27.23%","102,023","228.23","51.53","-22.14","-5.00","0.00","0.00","0.8130","0.18"," -21.81%"," 12.03%","28-Jun-2013","0.31","0.14","-1.40","0.38","-71.42%","0.00%","30-Aug-2013","0.27","0.12","-1.22","0.33","-82.00%","0.00%"
"31-Dec-2013","31-May-2013","31-Mar-2013","1","226,904","-17,148","-18,544","-18,544","-","87,727","- %","-8.17%","-21.14%","101,890","222.69","50.22","-18.20","-4.10","0.00","0.00","0.8610","0.19"," 40.34%"," -245.45%","29-Mar-2013","0.29","0.13","-1.59","0.34","-62.76%","0.00%","31-May-2013","0.32","0.14","-1.76","0.37","-56.88%","0.00%"
"31-Dec-2012","28-Feb-2013","31-Dec-2012","4","291,168","-26,383","-32,077","-31,083","-","104,391","- %","-11.02%","-29.78%","115,222","252.70","64.44","-30.47","-6.88","0.00","0.00","0.9060","0.23"," 4.20%"," -1,078.99%","31-Dec-2012","0.31","0.12","-1.15","0.34","-87.02%","0.00%","28-Feb-2013","0.31","0.12","-1.15","0.34","-87.02%","0.00%"
"31-Dec-2012","30-Nov-2012","30-Sep-2012","3","301,634","-32,241","-33,657","-32,446","-","99,135","- %","-11.16%","-32.73%","101,990","295.75","66.75","-31.81","-7.18","0.00","0.00","0.9720","0.22"," -26.37%"," -897.35%","28-Sep-2012","0.34","0.11","-1.07","0.35","-93.57%","0.00%","30-Nov-2012","0.32","0.11","-1.01","0.33","-99.42%","0.00%"
"31-Dec-2012","30-Aug-2012","30-Jun-2012","2","296,032","-24,932","-25,314","-25,676","-","110,739","- %","-8.55%","-23.19%","101,969","290.31","65.51","-25.18","-5.68","0.00","0.00","1.0860","0.25"," -378.32%"," -339.47%","29-Jun-2012","0.36","0.12","-1.43","0.33","-69.94%","0.00%","30-Aug-2012","0.33","0.11","-1.31","0.30","-76.30%","0.00%"
"31-Dec-2012","31-May-2012","31-Mar-2012","1","269,352","-5,052","-5,720","-5,368","-","121,999","- %","-2.12%","-4.40%","101,666","264.94","59.61","-5.28","-1.19","0.00","0.00","1.2000","0.27"," -269.07%"," -211.46%","30-Mar-2012","0.41","0.15","-7.77","0.34","-12.88%","0.00%","31-May-2012","0.38","0.14","-7.20","0.32","-13.89%","0.00%"
"31-Dec-2011","29-Feb-2012","31-Dec-2011","4","312,140","2,618","1,737","3,175","-","123,528","- %","0.56%","2.57%","102,090","305.75","69.08","3.11","0.70","0.00","0.00","1.2100","0.27"," -21.98%"," 353.59%","30-Dec-2011","0.41","0.13","13.18","0.34","7.59%","0.00%","29-Feb-2012","0.40","0.13","12.86","0.33","7.78%","0.00%"
"31-Dec-2011","29-Nov-2011","30-Sep-2011","3","325,528","3,256","2,284","4,069","-","125,550","- %","0.70%","3.24%","102,073","318.92","72.04","3.99","0.90","0.00","0.00","1.2300","0.28"," -62.05%"," 239.68%","30-Sep-2011","0.425","0.13","10.66","0.35","9.38%","0.00%","29-Nov-2011","0.41","0.13","10.28","0.33","9.72%","0.00%"
"31-Dec-2011","26-Aug-2011","30-Jun-2011","2","352,608","9,796","8,044","10,722","-","127,400","- %","2.28%","8.42%","101,920","345.96","78.04","10.52","2.37","0.00","0.00","1.2500","0.28"," 122.63%"," 82.10%","30-Jun-2011","0.50","0.14","4.75","0.40","21.04%","0.00%","26-Aug-2011","0.46","0.13","4.37","0.37","22.87%","0.00%"
"31-Dec-2011","26-May-2011","31-Mar-2011","1","368,000","4,236","2,756","4,816","3,183","123,461","66.10%","0.75%","3.90%","102,033","360.66","81.44","4.72","1.07","3.12","0.70","1.2100","0.27"," 484.66%"," 28.91%","31-Mar-2011","0.51","0.14","10.81","0.42","9.25%","6.12%","26-May-2011","0.51","0.14","10.81","0.42","9.25%","6.12%"
"31-Dec-2010","28-Feb-2011","31-Dec-2010","4","315,071","-4,103","-4,298","-1,252","-","89,524","- %","-1.36%","-1.40%","67,311","468.08","69.73","-1.86","-0.28","0.00","0.00","1.3300","0.20"," 57.03%","  - %","30-Dec-2010","0.51","0.11","-27.42","0.38","-3.65%","0.00%","28-Feb-2011","0.49","0.10","-26.34","0.37","-3.80%","0.00%"
